n,offset,x,y
8993,183278,1832,78
8994,183282,1832,82
8995,183082,1830,82
8996,183122,1831,22
8997,183086,1830,86
8998,183150,1831,50
8999,183286,1832,86
9000,183158,1831,58
9001,183238,1832,38
9002,183154,1831,54
9003,183202,1832,2
9004,183258,1832,58
9005,183102,1831,2
9006,183166,1831,66
9007,183242,1832,42
9008,183170,1831,70
9009,183262,1832,62
9010,183186,1831,86
9011,183266,1832,66
9012,183270,1832,70
9013,183294,1832,94
9014,183094,1830,94
9015,183098,1830,98
9016,183126,1831,26
9017,183190,1831,90
9018,183290,1832,90
9019,183250,1832,50
9020,183210,1832,10
9021,183274,1832,74
9022,183214,1832,14
9023,183254,1832,54
9024,183298,1832,98
9025,183302,1833,2
9026,183306,1833,6
9027,183366,1833,66
9028,183382,1833,82
9029,183390,1833,90
9030,183358,1833,58
9031,183538,1835,38
9032,183446,1834,46
9033,183430,1834,30
9034,183450,1834,50
9035,183350,1833,50
9036,183414,1834,14
9037,183386,1833,86
9038,183526,1835,26
9039,183434,1834,34
9040,183394,1833,94
9041,183514,1835,14
9042,183378,1833,78
9043,183346,1833,46
9044,183518,1835,18
9045,183322,1833,22
9046,183462,1834,62
9047,183458,1834,58
9048,183334,1833,34
9049,183426,1834,26
9050,183542,1835,42
9051,183342,1833,42
9052,183490,1834,90
9053,183478,1834,78
9054,183438,1834,38
9055,183470,1834,70
9056,183398,1833,98
9057,183566,1835,66
9058,183494,1834,94
9059,183506,1835,6
9060,183442,1834,42
9061,183402,1834,2
9062,183454,1834,54
9063,183558,1835,58
9064,183554,1835,54
9065,183354,1833,54
9066,183522,1835,22
9067,183510,1835,10
9068,183410,1834,10
9069,183406,1834,6
9070,183370,1833,70
9071,183570,1835,70
9072,183326,1833,26
9073,183330,1833,30
9074,183466,1834,66
9075,183338,1833,38
9076,183422,1834,22
9077,183474,1834,74
9078,183318,1833,18
9079,183530,1835,30
9080,183562,1835,62
9081,183362,1833,62
9082,183482,1834,82
9083,183498,1834,98
9084,183502,1835,2
9085,183550,1835,50
9086,183418,1834,18
9087,183374,1833,74
9088,183486,1834,86
9089,183534,1835,34
9090,183546,1835,46
9091,183602,1836,2
9092,183582,1835,82
9093,183674,1836,74
9094,183690,1836,90
9095,183778,1837,78
9096,183782,1837,82
9097,183806,1838,6
9098,183586,1835,86
9099,183610,1836,10
9100,183598,1835,98
9101,183606,1836,6
9102,183798,1837,98
9103,183734,1837,34
9104,183686,1836,86
9105,183774,1837,74
9106,183614,1836,14
9107,183590,1835,90
9108,183738,1837,38
9109,183574,1835,74
9110,183618,1836,18
9111,183622,1836,22
9112,183638,1836,38
9113,183646,1836,46
9114,183626,1836,26
9115,183794,1837,94
9116,183702,1837,2
9117,183694,1836,94
9118,183706,1837,6
9119,183630,1836,30
9120,183670,1836,70
9121,183642,1836,42
9122,183786,1837,86
9123,183698,1836,98
9124,183650,1836,50
9125,183770,1837,70
9126,183634,1836,34
9127,183654,1836,54
9128,183790,1837,90
9129,183578,1835,78
9130,183718,1837,18
9131,183714,1837,14
9132,183594,1835,94
9133,183682,1836,82
9134,183802,1838,2
9135,183658,1836,58
9136,183746,1837,46
9137,183742,1837,42
9138,183710,1837,10
9139,183726,1837,26
9140,183662,1836,62
9141,183822,1838,22
9142,183750,1837,50
9143,183762,1837,62
9144,183722,1837,22
9145,183666,1836,66
9146,183730,1837,30
9147,183814,1838,14
9148,183810,1838,10
9149,183678,1836,78
9150,183818,1838,18
9151,183766,1837,66
9152,183754,1837,54
9153,183758,1837,58
9154,183826,1838,26
9155,184082,1840,82
9156,183834,1838,34
9157,183838,1838,38
9158,183954,1839,54
9159,183842,1838,42
9160,183934,1839,34
9161,183974,1839,74
9162,183830,1838,30
9163,184042,1840,42
9164,184074,1840,74
9165,183846,1838,46
9166,183938,1839,38
9167,184010,1840,10
9168,184002,1840,2
9169,184062,1840,62
9170,183890,1838,90
9171,183866,1838,66
9172,183850,1838,50
9173,183862,1838,62
9174,183958,1839,58
9175,183858,1838,58
9176,183854,1838,54
9177,183930,1839,30
9178,184066,1840,66
9179,183922,1839,22
9180,183942,1839,42
9181,184038,1840,38
9182,183870,1838,70
9183,183874,1838,74
9184,183894,1838,94
9185,183878,1838,78
9186,184078,1840,78
9187,183986,1839,86
9188,183946,1839,46
9189,183962,1839,62
9190,183966,1839,66
9191,183994,1839,94
9192,183910,1839,10
9193,183950,1839,50
9194,183898,1838,98
9195,183970,1839,70
9196,183998,1839,98
9197,183978,1839,78
9198,183982,1839,82
9199,183990,1839,90
9200,184006,1840,6
9201,184018,1840,18
9202,183882,1838,82
9203,184014,1840,14
9204,184022,1840,22
9205,184026,1840,26
9206,183886,1838,86
9207,184046,1840,46
9208,184050,1840,50
9209,183902,1839,2
9210,184030,1840,30
9211,184034,1840,34
9212,184054,1840,54
9213,183918,1839,18
9214,184058,1840,58
9215,184070,1840,70
9216,183906,1839,6
9217,183914,1839,14
9218,183926,1839,26
9219,184246,1842,46
9220,184142,1841,42
9221,184330,1843,30
9222,184194,1841,94
9223,184150,1841,50
9224,184294,1842,94
9225,184298,1842,98
9226,184146,1841,46
9227,184338,1843,38
9228,184290,1842,90
9229,184270,1842,70
9230,184322,1843,22
9231,184098,1840,98
9232,184314,1843,14
9233,184134,1841,34
9234,184266,1842,66
9235,184202,1842,2
9236,184242,1842,42
9237,184086,1840,86
9238,184274,1842,74
9239,184302,1843,2
9240,184334,1843,34
9241,184102,1841,2
9242,184230,1842,30
9243,184110,1841,10
9244,184122,1841,22
9245,184278,1842,78
9246,184318,1843,18
9247,184250,1842,50
9248,184214,1842,14
9249,184210,1842,10
9250,184254,1842,54
9251,184182,1841,82
9252,184258,1842,58
9253,184138,1841,38
9254,184282,1842,82
9255,184094,1840,94
9256,184218,1842,18
9257,184286,1842,86
9258,184238,1842,38
9259,184306,1843,6
9260,184326,1843,26
9261,184310,1843,10
9262,184106,1841,6
9263,184114,1841,14
9264,184118,1841,18
9265,184262,1842,62
9266,184198,1841,98
9267,184206,1842,6
9268,184222,1842,22
9269,184130,1841,30
9270,184234,1842,34
9271,184174,1841,74
9272,184190,1841,90
9273,184090,1840,90
9274,184126,1841,26
9275,184154,1841,54
9276,184158,1841,58
9277,184162,1841,62
9278,184166,1841,66
9279,184170,1841,70
9280,184178,1841,78
9281,184186,1841,86
9282,184226,1842,26
9283,184546,1845,46
9284,184446,1844,46
9285,184586,1845,86
9286,184534,1845,34
9287,184510,1845,10
9288,184574,1845,74
9289,184374,1843,74
9290,184370,1843,70
9291,184522,1845,22
9292,184410,1844,10
9293,184578,1845,78
9294,184430,1844,30
9295,184350,1843,50
9296,184378,1843,78
9297,184530,1845,30
9298,184362,1843,62
9299,184494,1844,94
9300,184358,1843,58
9301,184582,1845,82
9302,184458,1844,58
9303,184442,1844,42
9304,184386,1843,86
9305,184342,1843,42
9306,184474,1844,74
9307,184590,1845,90
9308,184502,1845,2
9309,184462,1844,62
9310,184422,1844,22
9311,184426,1844,26
9312,184478,1844,78
9313,184526,1845,26
9314,184514,1845,14
9315,184398,1843,98
9316,184466,1844,66
9317,184486,1844,86
9318,184390,1843,90
9319,184382,1843,82
9320,184594,1845,94
9321,184346,1843,46
9322,184354,1843,54
9323,184498,1844,98
9324,184506,1845,6
9325,184414,1844,14
9326,184394,1843,94
9327,184454,1844,54
9328,184366,1843,66
9329,184402,1844,2
9330,184418,1844,18
9331,184434,1844,34
9332,184518,1845,18
9333,184558,1845,58
9334,184562,1845,62
9335,184406,1844,6
9336,184438,1844,38
9337,184450,1844,50
9338,184470,1844,70
9339,184566,1845,66
9340,184482,1844,82
9341,184538,1845,38
9342,184490,1844,90
9343,184542,1845,42
9344,184550,1845,50
9345,184554,1845,54
9346,184570,1845,70
9347,184766,1847,66
9348,184670,1846,70
9349,184794,1847,94
9350,184806,1848,6
9351,184834,1848,34
9352,184786,1847,86
9353,184606,1846,6
9354,184610,1846,10
9355,184614,1846,14
9356,184750,1847,50
9357,184706,1847,6
9358,184714,1847,14
9359,184718,1847,18
9360,184642,1846,42
9361,184746,1847,46
9362,184686,1846,86
9363,184702,1847,2
9364,184770,1847,70
9365,184790,1847,90
9366,184754,1847,54
9367,184846,1848,46
9368,184798,1847,98
9369,184842,1848,42
9370,184654,1846,54
9371,184838,1848,38
9372,184662,1846,62
9373,184658,1846,58
9374,184802,1848,2
9375,184710,1847,10
9376,184850,1848,50
9377,184810,1848,10
9378,184774,1847,74
9379,184830,1848,30
9380,184630,1846,30
9381,184626,1846,26
9382,184778,1847,78
9383,184666,1846,66
9384,184598,1845,98
9385,184690,1846,90
9386,184618,1846,18
9387,184634,1846,34
9388,184814,1848,14
9389,184622,1846,22
9390,184758,1847,58
9391,184638,1846,38
9392,184602,1846,2
9393,184722,1847,22
9394,184698,1846,98
9395,184646,1846,46
9396,184650,1846,50
9397,184730,1847,30
9398,184674,1846,74
9399,184762,1847,62
9400,184726,1847,26
9401,184678,1846,78
9402,184682,1846,82
9403,184734,1847,34
9404,184782,1847,82
9405,184818,1848,18
9406,184694,1846,94
9407,184738,1847,38
9408,184742,1847,42
9409,184822,1848,22
9410,184826,1848,26
9411,185106,1851,6
9412,184854,1848,54
9413,184858,1848,58
9414,185010,1850,10
9415,185014,1850,14
9416,184922,1849,22
9417,184898,1848,98
9418,184966,1849,66
9419,185102,1851,2
9420,184862,1848,62
9421,184930,1849,30
9422,184926,1849,26
9423,185018,1850,18
9424,185070,1850,70
9425,185074,1850,74
9426,184870,1848,70
9427,184902,1849,2
9428,184874,1848,74
9429,184938,1849,38
9430,185078,1850,78
9431,184950,1849,50
9432,185030,1850,30
9433,184934,1849,34
9434,184994,1849,94
9435,185050,1850,50
9436,184894,1848,94
9437,184942,1849,42
9438,185022,1850,22
9439,184946,1849,46
9440,185054,1850,54
9441,184970,1849,70
9442,185058,1850,58
9443,185062,1850,62
9444,185086,1850,86
9445,184866,1848,66
9446,184890,1848,90
9447,184878,1848,78
9448,184882,1848,82
9449,185082,1850,82
9450,185026,1850,26
9451,184974,1849,74
9452,185066,1850,66
9453,184886,1848,86
9454,184906,1849,6
9455,185034,1850,34
9456,184910,1849,10
9457,184914,1849,14
9458,184918,1849,18
9459,184954,1849,54
9460,184958,1849,58
9461,184962,1849,62
9462,185090,1850,90
9463,184982,1849,82
9464,184978,1849,78
9465,184986,1849,86
9466,184990,1849,90
9467,184998,1849,98
9468,185002,1850,2
9469,185094,1850,94
9470,185006,1850,6
9471,185038,1850,38
9472,185098,1850,98
9473,185042,1850,42
9474,185046,1850,46
9475,185306,1853,6
9476,185114,1851,14
9477,185254,1852,54
9478,185250,1852,50
9479,185126,1851,26
9480,185218,1852,18
9481,185330,1853,30
9482,185134,1851,34
9483,185282,1852,82
9484,185270,1852,70
9485,185222,1852,22
9486,185262,1852,62
9487,185186,1851,86
9488,185358,1853,58
9489,185286,1852,86
9490,185298,1852,98
9491,185234,1852,34
9492,185178,1851,78
9493,185226,1852,26
9494,185350,1853,50
9495,185346,1853,46
9496,185138,1851,38
9497,185310,1853,10
9498,185302,1853,2
9499,185202,1852,2
9500,185198,1851,98
9501,185162,1851,62
9502,185362,1853,62
9503,185118,1851,18
9504,185122,1851,22
9505,185238,1852,38
9506,185130,1851,30
9507,185214,1852,14
9508,185258,1852,58
9509,185110,1851,10
9510,185322,1853,22
9511,185354,1853,54
9512,185142,1851,42
9513,185230,1852,30
9514,185290,1852,90
9515,185294,1852,94
9516,185342,1853,42
9517,185170,1851,70
9518,185146,1851,46
9519,185150,1851,50
9520,185154,1851,54
9521,185242,1852,42
9522,185158,1851,58
9523,185166,1851,66
9524,185210,1852,10
9525,185174,1851,74
9526,185206,1852,6
9527,185246,1852,46
9528,185318,1853,18
9529,185182,1851,82
9530,185190,1851,90
9531,185194,1851,94
9532,185266,1852,66
9533,185274,1852,74
9534,185278,1852,78
9535,185314,1853,14
9536,185326,1853,26
9537,185334,1853,34
9538,185338,1853,38
9539,185446,1854,46
9540,185466,1854,66
9541,185426,1854,26
9542,185474,1854,74
9543,185530,1855,30
9544,185470,1854,70
9545,185498,1854,98
9546,185514,1855,14
9547,185518,1855,18
9548,185554,1855,54
9549,185406,1854,6
9550,185482,1854,82
9551,185502,1855,2
9552,185534,1855,34
9553,185402,1854,2
9554,185582,1855,82
9555,185586,1855,86
9556,185390,1853,90
9557,185478,1854,78
9558,185486,1854,86
9559,185550,1855,50
9560,185454,1854,54
9561,185506,1855,6
9562,185522,1855,22
9563,185562,1855,62
9564,185574,1855,74
9565,185526,1855,26
9566,185538,1855,38
9567,185422,1854,22
9568,185610,1856,10
9569,185490,1854,90
9570,185430,1854,30
9571,185578,1855,78
9572,185590,1855,90
9573,185434,1854,34
9574,185618,1856,18
9575,185570,1855,70
9576,185558,1855,58
9577,185602,1856,2
9578,185378,1853,78
9579,185594,1855,94
9580,185414,1854,14
9581,185546,1855,46
9582,185494,1854,94
9583,185542,1855,42
9584,185366,1853,66
9585,185566,1855,66
9586,185598,1855,98
9587,185614,1856,14
9588,185382,1853,82
9589,185510,1855,10
9590,185394,1853,94
9591,185410,1854,10
9592,185606,1856,6
9593,185370,1853,70
9594,185374,1853,74
9595,185386,1853,86
9596,185398,1853,98
9597,185418,1854,18
9598,185462,1854,62
9599,185438,1854,38
9600,185442,1854,42
9601,185450,1854,50
9602,185458,1854,58
9603,185754,1857,54
9604,185802,1858,2
9605,185774,1857,74
9606,185646,1856,46
9607,185794,1857,94
9608,185782,1857,82
9609,185730,1857,30
9610,185778,1857,78
9611,185698,1856,98
9612,185870,1858,70
9613,185798,1857,98
9614,185810,1858,10
9615,185746,1857,46
9616,185690,1856,90
9617,185734,1857,34
9618,185862,1858,62
9619,185858,1858,58
9620,185650,1856,50
9621,185818,1858,18
9622,185814,1858,14
9623,185714,1857,14
9624,185710,1857,10
9625,185674,1856,74
9626,185874,1858,74
9627,185626,1856,26
9628,185630,1856,30
9629,185750,1857,50
9630,185634,1856,34
9631,185726,1857,26
9632,185766,1857,66
9633,185622,1856,22
9634,185834,1858,34
9635,185866,1858,66
9636,185638,1856,38
9637,185738,1857,38
9638,185806,1858,6
9639,185822,1858,22
9640,185854,1858,54
9641,185682,1856,82
9642,185658,1856,58
9643,185642,1856,42
9644,185654,1856,54
9645,185758,1857,58
9646,185662,1856,62
9647,185666,1856,66
9648,185722,1857,22
9649,185670,1856,70
9650,185718,1857,18
9651,185742,1857,42
9652,185830,1858,30
9653,185678,1856,78
9654,185686,1856,86
9655,185694,1856,94
9656,185702,1857,2
9657,185706,1857,6
9658,185786,1857,86
9659,185762,1857,62
9660,185770,1857,70
9661,185790,1857,90
9662,185826,1858,26
9663,185838,1858,38
9664,185842,1858,42
9665,185846,1858,46
9666,185850,1858,50
9667,186042,1860,42
9668,185982,1859,82
9669,186010,1860,10
9670,186026,1860,26
9671,186030,1860,30
9672,186066,1860,66
9673,185918,1859,18
9674,185994,1859,94
9675,186014,1860,14
9676,186046,1860,46
9677,185914,1859,14
9678,186094,1860,94
9679,186098,1860,98
9680,185902,1859,2
9681,185978,1859,78
9682,185986,1859,86
9683,186062,1860,62
9684,185966,1859,66
9685,186018,1860,18
9686,186034,1860,34
9687,186074,1860,74
9688,186086,1860,86
9689,186038,1860,38
9690,186050,1860,50
9691,185934,1859,34
9692,186122,1861,22
9693,185990,1859,90
9694,185942,1859,42
9695,186090,1860,90
9696,186102,1861,2
9697,185938,1859,38
9698,186130,1861,30
9699,186082,1860,82
9700,186070,1860,70
9701,186114,1861,14
9702,185890,1858,90
9703,186106,1861,6
9704,185926,1859,26
9705,186058,1860,58
9706,185998,1859,98
9707,186054,1860,54
9708,185878,1858,78
9709,186078,1860,78
9710,186110,1861,10
9711,186126,1861,26
9712,185894,1858,94
9713,186022,1860,22
9714,185906,1859,6
9715,185922,1859,22
9716,186118,1861,18
9717,185882,1858,82
9718,185886,1858,86
9719,186006,1860,6
9720,186002,1860,2
9721,185898,1858,98
9722,185974,1859,74
9723,185910,1859,10
9724,185930,1859,30
9725,185946,1859,46
9726,185950,1859,50
9727,185954,1859,54
9728,185958,1859,58
9729,185962,1859,62
9730,185970,1859,70
9731,186370,1863,70
9732,186322,1863,22
9733,186142,1861,42
9734,186146,1861,46
9735,186150,1861,50
9736,186286,1862,86
9737,186242,1862,42
9738,186250,1862,50
9739,186254,1862,54
9740,186178,1861,78
9741,186282,1862,82
9742,186222,1862,22
9743,186238,1862,38
9744,186306,1863,6
9745,186326,1863,26
9746,186290,1862,90
9747,186382,1863,82
9748,186330,1863,30
9749,186378,1863,78
9750,186190,1861,90
9751,186374,1863,74
9752,186198,1861,98
9753,186194,1861,94
9754,186338,1863,38
9755,186246,1862,46
9756,186386,1863,86
9757,186334,1863,34
9758,186302,1863,2
9759,186366,1863,66
9760,186166,1861,66
9761,186162,1861,62
9762,186314,1863,14
9763,186202,1862,2
9764,186134,1861,34
9765,186226,1862,26
9766,186154,1861,54
9767,186170,1861,70
9768,186342,1863,42
9769,186158,1861,58
9770,186294,1862,94
9771,186174,1861,74
9772,186138,1861,38
9773,186258,1862,58
9774,186234,1862,34
9775,186182,1861,82
9776,186186,1861,86
9777,186266,1862,66
9778,186206,1862,6
9779,186298,1862,98
9780,186262,1862,62
9781,186214,1862,14
9782,186218,1862,18
9783,186270,1862,70
9784,186318,1863,18
9785,186310,1863,10
9786,186210,1862,10
9787,186274,1862,74
9788,186278,1862,78
9789,186230,1862,30
9790,186346,1863,46
9791,186350,1863,50
9792,186354,1863,54
9793,186358,1863,58
9794,186362,1863,62
9795,186550,1865,50
9796,186458,1864,58
9797,186434,1864,34
9798,186502,1865,2
9799,186638,1866,38
9800,186394,1863,94
9801,186466,1864,66
9802,186462,1864,62
9803,186546,1865,46
9804,186606,1866,6
9805,186610,1866,10
9806,186406,1864,6
9807,186438,1864,38
9808,186410,1864,10
9809,186474,1864,74
9810,186614,1866,14
9811,186486,1864,86
9812,186566,1865,66
9813,186470,1864,70
9814,186530,1865,30
9815,186586,1865,86
9816,186430,1864,30
9817,186478,1864,78
9818,186558,1865,58
9819,186482,1864,82
9820,186590,1865,90
9821,186506,1865,6
9822,186594,1865,94
9823,186598,1865,98
9824,186622,1866,22
9825,186398,1863,98
9826,186426,1864,26
9827,186414,1864,14
9828,186418,1864,18
9829,186618,1866,18
9830,186554,1865,54
9831,186510,1865,10
9832,186602,1866,2
9833,186422,1864,22
9834,186402,1864,2
9835,186562,1865,62
9836,186390,1863,90
9837,186442,1864,42
9838,186446,1864,46
9839,186454,1864,54
9840,186490,1864,90
9841,186450,1864,50
9842,186626,1866,26
9843,186518,1865,18
9844,186514,1865,14
9845,186522,1865,22
9846,186494,1864,94
9847,186498,1864,98
9848,186526,1865,26
9849,186630,1866,30
9850,186534,1865,34
9851,186538,1865,38
9852,186634,1866,34
9853,186542,1865,42
9854,186570,1865,70
9855,186642,1866,42
9856,186574,1865,74
9857,186578,1865,78
9858,186582,1865,82
9859,186662,1866,62
9860,186754,1867,54
9861,186866,1868,66
9862,186838,1868,38
9863,186738,1867,38
9864,186734,1867,34
9865,186698,1866,98
9866,186898,1868,98
9867,186650,1866,50
9868,186654,1866,54
9869,186770,1867,70
9870,186658,1866,58
9871,186750,1867,50
9872,186790,1867,90
9873,186646,1866,46
9874,186858,1868,58
9875,186890,1868,90
9876,186666,1866,66
9877,186758,1867,58
9878,186826,1868,26
9879,186818,1868,18
9880,186878,1868,78
9881,186706,1867,6
9882,186682,1866,82
9883,186670,1866,70
9884,186678,1866,78
9885,186774,1867,74
9886,186674,1866,74
9887,186686,1866,86
9888,186746,1867,46
9889,186882,1868,82
9890,186742,1867,42
9891,186762,1867,62
9892,186854,1868,54
9893,186690,1866,90
9894,186694,1866,94
9895,186710,1867,10
9896,186702,1867,2
9897,186894,1868,94
9898,186802,1868,2
9899,186766,1867,66
9900,186778,1867,78
9901,186782,1867,82
9902,186810,1868,10
9903,186726,1867,26
9904,186786,1867,86
9905,186714,1867,14
9906,186794,1867,94
9907,186814,1868,14
9908,186798,1867,98
9909,186806,1868,6
9910,186822,1868,22
9911,186830,1868,30
9912,186834,1868,34
9913,186718,1867,18
9914,186842,1868,42
9915,186846,1868,46
9916,186850,1868,50
9917,186722,1867,22
9918,186862,1868,62
9919,186870,1868,70
9920,186730,1867,30
9921,186874,1868,74
9922,186886,1868,86
9923,187086,1870,86
9924,186990,1869,90
9925,187034,1870,34
9926,187054,1870,54
9927,187098,1870,98
9928,187110,1871,10
9929,187050,1870,50
9930,187062,1870,62
9931,186958,1869,58
9932,187146,1871,46
9933,187010,1870,10
9934,186966,1869,66
9935,187114,1871,14
9936,187118,1871,18
9937,186962,1869,62
9938,187154,1871,54
9939,187106,1871,6
9940,187090,1870,90
9941,187138,1871,38
9942,186914,1869,14
9943,187130,1871,30
9944,186950,1869,50
9945,187082,1870,82
9946,187018,1870,18
9947,187058,1870,58
9948,186902,1869,2
9949,187094,1870,94
9950,187122,1871,22
9951,187150,1871,50
9952,186918,1869,18
9953,187046,1870,46
9954,186926,1869,26
9955,186938,1869,38
9956,187102,1871,2
9957,187134,1871,34
9958,187066,1870,66
9959,187030,1870,30
9960,187026,1870,26
9961,187070,1870,70
9962,186998,1869,98
9963,187074,1870,74
9964,186954,1869,54
9965,187126,1871,26
9966,186910,1869,10
9967,187038,1870,38
9968,187142,1871,42
9969,187078,1870,78
9970,186906,1869,6
9971,186922,1869,22
9972,186930,1869,30
9973,186934,1869,34
9974,186942,1869,42
9975,186946,1869,46
9976,186970,1869,70
9977,187014,1870,14
9978,187022,1870,22
9979,187042,1870,42
9980,186974,1869,74
